Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,PreferredFoot,Height
55,20,19,60,50,36,11,20,30,32,62,28,1,13
58,23,13,60,48,40,25,25,33,25,58,31,1,13
50,37,13,61,43,24,147,19,47,49,70,42,0,11
58,23,13,58,51,39,16,27,31,31,63,33,1,17
74,12,36,74,72,38,82,35,16,18,28,60,1,11
53,60,28,73,52,21,19,18,46,47,60,46,0,1
83,11,21,88,79,25,77,23,23,19,30,44,1,13
77,11,8,78,74,35,159,28,25,13,42,44,0,15
54,27,24,61,46,16,197,21,41,24,62,29,1,8
75,20,35,75,68,37,52,33,32,11,20,42,1,13
54,22,28,65,40,30,11,19,42,28,63,29,0,11
74,20,8,82,71,26,120,20,21,13,40,33,1,13
48,27,13,64,46,21,161,16,41,46,58,30,1,2
71,14,2,71,72,26,76,43,23,12,41,40,1,9
55,24,13,63,53,33,16,21,40,41,46,30,1,13
53,25,28,72,51,21,11,18,32,22,61,35,1,1
58,17,19,58,44,31,186,32,38,30,68,34,1,11
55,57,28,55,41,34,186,31,50,49,32,41,1,13
57,12,13,73,54,30,58,18,26,25,52,29,1,14
56,22,13,68,46,28,28,19,32,28,48,32,1,12
52,60,19,63,49,40,197,21,42,40,53,49,1,14
72,17,27,72,65,34,166,37,37,16,31,56,1,1
79,18,25,84,76,38,20,24,22,19,37,44,1,15
58,24,13,73,49,23,76,20,30,22,62,26,1,11
52,51,28,67,36,11,11,16,53,56,43,47,0,8
57,26,13,71,44,40,58,18,33,24,59,28,1,14
55,22,28,55,51,34,175,27,32,22,71,37,0,16
52,21,13,60,44,24,161,20,32,30,62,26,1,9
49,24,28,65,49,20,161,17,45,40,58,26,1,11
80,18,25,80,72,41,14,33,25,14,32,42,0,15
81,14,8,86,78,39,40,22,12,14,31,45,1,15
53,66,13,66,48,29,16,19,45,42,52,44,1,2
83,12,3,83,79,34,56,29,24,16,36,31,1,18
54,24,13,63,43,32,186,18,29,26,61,30,1,12
48,44,28,59,31,24,138,17,51,49,43,48,1,1
72,15,15,72,67,29,7,31,34,16,33,44,1,11
54,18,13,67,49,26,16,19,36,23,61,32,0,11
75,15,8,75,72,33,83,32,13,14,44,42,0,13
81,11,15,81,71,37,18,32,14,15,40,40,1,12
46,33,28,55,35,18,138,19,49,51,36,53,1,1
66,17,13,73,51,39,180,24,37,27,59,17,1,14
75,11,15,75,73,32,88,28,23,12,32,39,1,13
53,16,28,59,42,21,175,23,26,29,75,30,1,11
56,22,13,66,41,21,28,22,44,30,57,34,1,11
48,24,13,69,49,24,161,17,45,43,55,34,1,8
52,19,13,65,48,34,186,19,30,31,58,36,1,15
56,23,13,61,41,21,19,24,25,25,57,33,1,2
61,16,28,72,54,32,104,21,42,32,58,28,1,13
48,24,19,65,53,22,161,16,31,46,56,38,1,1
68,15,19,68,62,24,28,39,31,22,29,45,1,1
70,19,13,70,72,27,1,31,21,14,38,43,1,13
76,11,25,76,66,37,118,31,22,20,25,41,0,13
54,16,28,74,46,21,22,18,42,23,68,26,1,1
55,19,28,75,51,36,28,17,32,31,59,29,1,15
70,12,32,70,75,37,160,36,33,39,28,56,1,13
65,21,19,65,65,31,137,29,23,12,43,39,1,2
70,13,2,70,74,33,190,34,22,11,33,52,1,13
50,53,28,61,52,25,147,19,47,40,55,44,1,12
54,19,13,67,52,34,22,20,25,33,52,29,0,15
54,30,28,54,45,31,0,36,48,38,57,20,0,14
49,52,13,65,46,24,161,17,49,47,58,48,1,1
75,16,32,76,71,33,90,27,19,16,35,50,0,12
60,18,13,67,48,34,64,23,33,25,61,27,1,15
55,29,27,66,49,34,22,20,35,28,53,29,0,14
52,59,13,57,48,30,175,22,44,48,56,47,1,11
69,13,34,69,52,42,185,31,24,27,36,42,1,16
70,14,2,77,63,36,6,22,35,18,37,41,1,13
52,17,19,67,45,32,197,19,30,26,63,26,0,14
82,12,25,82,75,29,23,34,30,12,34,38,1,11
71,17,21,71,67,34,2,33,20,11,37,56,1,15
64,25,27,64,55,45,76,31,46,29,57,36,1,13
79,15,15,80,67,37,195,27,19,14,38,43,1,15
51,59,19,55,48,21,161,21,43,40,58,42,1,11
49,29,28,64,51,21,161,16,28,49,55,33,0,11
51,53,19,56,49,22,161,20,41,46,58,45,1,1
60,13,13,67,58,30,64,22,52,22,43,35,1,14
54,23,28,66,52,26,11,18,36,24,42,32,1,11
75,19,21,75,66,35,50,34,25,14,30,49,1,11
80,12,15,92,74,41,37,17,26,20,34,50,1,16
58,23,28,61,57,28,25,26,45,31,63,39,1,12
48,52,28,61,48,21,175,20,41,45,59,44,1,1
53,25,24,63,45,21,186,19,30,38,56,34,1,14
73,13,2,73,62,32,49,24,31,14,59,52,1,13
66,25,27,75,58,33,189,20,35,24,39,31,1,15
54,23,24,71,49,27,22,19,39,28,64,32,1,13
71,12,24,71,66,38,2,33,37,31,25,35,1,13
54,17,28,71,45,23,22,18,40,26,62,31,1,14
48,20,19,65,47,23,161,17,40,38,59,33,1,11
52,62,28,67,49,32,11,19,50,39,57,46,0,13
51,56,19,70,48,18,186,17,46,44,50,42,1,10
52,23,19,57,44,26,161,21,30,26,61,32,1,11
53,20,13,68,40,26,11,18,44,22,56,25,1,11
56,18,13,59,49,31,16,24,36,25,63,28,1,12
45,37,13,63,35,39,161,18,43,43,51,46,1,2
50,47,28,62,35,19,147,18,55,51,51,49,1,1
54,22,13,65,49,31,11,19,30,25,55,35,1,12
51,57,28,64,47,40,175,17,52,49,53,44,1,13
79,12,15,79,74,28,184,30,18,10,34,48,1,12
61,19,19,67,56,26,76,20,26,27,23,32,1,2
64,15,24,68,61,27,142,25,34,27,62,33,0,14
52,22,13,75,46,21,11,17,31,30,63,26,1,15
55,20,28,71,55,21,28,18,36,22,63,30,1,11
68,24,27,68,69,37,178,29,22,22,44,45,1,11
75,13,15,75,74,34,83,32,24,14,38,47,1,14
59,18,19,64,47,26,38,22,33,26,62,29,1,12
82,23,21,82,78,30,31,30,23,15,33,47,1,14
52,22,28,62,49,21,161,19,33,25,59,34,1,12
57,17,19,64,44,35,25,21,35,41,40,21,0,2
65,13,24,65,67,38,127,32,17,13,42,35,1,13
50,55,19,64,51,21,175,18,40,44,51,46,1,10
53,19,19,65,45,21,186,17,30,20,62,30,1,2
78,15,25,82,78,37,195,24,23,14,44,38,0,17
73,14,15,73,74,35,146,40,24,13,29,31,1,12
74,14,32,74,73,29,82,35,29,14,33,45,1,12
57,12,28,68,57,29,28,18,34,44,55,32,1,15
52,21,24,64,48,20,175,19,44,26,62,31,1,10
52,25,19,57,44,35,161,20,29,39,61,29,1,11
48,29,24,68,53,21,161,18,26,49,58,34,1,12
72,14,32,72,67,32,199,36,20,22,44,37,1,11
50,29,13,64,52,23,161,18,33,46,57,35,1,1
57,19,19,63,54,33,25,22,33,22,55,29,1,13
54,37,28,69,55,21,28,19,62,58,38,43,1,10
76,17,29,78,69,30,158,26,17,17,35,50,1,15
51,18,28,70,43,23,175,18,26,26,53,25,0,10
71,15,2,73,70,43,6,27,25,15,39,51,1,16
54,18,28,71,56,23,22,18,33,31,69,27,0,14
71,20,2,73,68,31,6,27,20,14,32,40,0,11
75,10,25,75,71,38,83,32,24,13,31,59,1,13
72,12,8,72,69,37,8,28,25,15,36,55,1,11
56,24,13,70,44,47,41,19,32,31,56,26,0,17
62,18,19,62,64,28,61,31,16,17,25,35,0,1
70,14,36,71,67,42,3,26,20,20,43,33,0,13
88,12,12,88,86,41,102,34,22,12,32,53,0,16
78,18,15,78,79,33,173,28,22,16,33,42,1,15
55,19,13,75,44,32,28,17,34,25,63,31,1,14
54,24,13,61,46,29,197,24,27,23,57,25,1,12
55,21,28,62,42,24,16,22,33,21,63,28,1,13
69,11,24,69,66,33,99,37,25,21,42,33,0,11
83,13,35,83,79,33,37,31,17,15,31,55,1,12
69,13,24,70,71,27,43,28,19,15,36,42,1,14
71,17,8,79,67,37,44,20,22,18,30,40,1,11
64,21,19,64,68,38,70,35,24,22,38,35,1,13
58,17,13,71,54,31,64,20,33,23,57,34,0,13
52,18,19,56,48,24,161,24,29,23,64,34,1,10
53,18,19,67,55,22,11,18,33,20,70,29,1,11
67,13,19,79,66,38,43,19,32,25,34,45,1,15
51,18,13,67,43,26,175,18,33,24,55,35,0,12
82,18,37,87,82,38,65,23,23,16,36,45,1,14
51,18,13,64,40,24,161,17,35,30,65,25,1,16
52,19,19,62,47,20,161,17,25,24,58,26,1,11
75,13,8,75,63,27,83,32,15,12,41,33,1,12
51,24,28,72,47,26,186,17,28,27,60,35,1,10
66,21,19,69,52,29,166,25,15,22,44,38,1,2
80,14,1,80,79,38,20,29,25,12,35,44,1,15
72,24,24,72,74,32,166,37,18,22,35,70,1,11
52,17,28,67,47,21,186,17,38,29,53,17,1,12
53,24,0,53,47,27,0,28,28,29,62,26,1,11
54,23,24,63,49,33,11,22,35,25,50,31,1,13
53,21,19,72,42,25,11,17,32,31,57,28,1,2
52,25,28,66,49,36,197,18,28,31,61,33,1,13
74,12,19,74,72,30,50,31,24,15,33,55,1,2
68,17,8,68,67,24,174,27,21,18,54,52,1,13
68,17,8,68,65,28,168,31,24,16,40,45,1,11
72,18,8,72,73,30,4,34,17,14,41,44,1,15
59,20,13,72,47,37,64,18,29,21,56,28,1,14
73,12,2,73,70,33,48,29,18,17,37,39,1,16
79,11,8,86,74,34,18,21,16,10,37,55,1,13
66,13,27,73,68,33,180,20,24,14,40,40,1,13
76,12,15,76,69,27,196,39,20,21,39,54,1,13
75,10,8,82,71,41,158,22,24,18,24,65,1,14
54,23,13,70,44,26,19,17,29,24,59,29,1,9
47,22,13,56,46,26,105,18,42,29,61,31,1,1
71,15,24,71,76,42,199,35,24,21,40,50,1,13
73,11,8,73,70,34,49,24,51,21,52,67,1,13
76,12,2,76,72,32,86,34,18,14,40,47,1,11
73,19,2,81,69,36,89,23,19,16,43,45,1,15
54,16,28,68,46,30,22,18,32,29,58,32,0,12
56,21,34,68,43,24,22,17,38,29,68,20,1,13
53,24,13,61,46,31,186,21,27,23,58,31,1,11
52,20,13,69,49,27,186,17,32,23,61,32,1,11
67,14,32,67,61,36,160,30,12,15,41,36,1,13
74,10,25,77,68,34,87,26,24,17,32,43,1,12
77,16,8,83,76,32,194,24,14,13,43,45,0,12
71,14,2,71,67,31,2,32,20,15,33,45,1,13
52,18,28,59,43,21,161,20,33,25,52,31,0,11
52,21,28,68,43,23,197,18,27,22,56,30,0,11
80,13,29,80,70,33,15,30,22,15,35,62,1,12
49,26,28,66,53,32,161,19,35,44,50,37,1,11
76,9,2,76,76,31,125,24,20,18,23,60,1,12
73,14,25,73,75,34,44,33,25,11,25,58,0,15
66,14,19,66,60,32,146,30,35,25,34,45,1,14
53,21,28,66,51,29,197,18,29,29,58,33,1,13
48,52,28,64,50,26,175,17,41,41,55,42,1,2
54,25,24,67,45,18,16,19,27,38,53,26,0,2
66,18,19,78,59,38,43,20,22,16,43,30,1,12
72,16,38,72,73,36,7,31,24,14,20,65,1,11
77,8,8,77,77,36,172,28,21,9,29,71,1,14
77,14,15,78,65,36,159,27,13,14,35,68,1,13
80,13,33,80,71,34,17,31,22,14,25,52,1,14
74,15,15,74,77,33,52,28,17,20,30,46,1,11
48,53,28,63,54,23,175,16,44,45,53,45,1,1
80,9,19,80,78,35,10,32,12,12,37,63,1,14
71,13,34,71,65,30,3,30,26,12,43,51,1,12
51,17,13,73,41,26,186,16,31,27,64,35,1,2
64,16,24,67,59,34,137,26,22,18,31,26,1,12
71,12,38,75,68,34,8,23,33,13,30,48,1,12
57,18,28,66,61,34,25,19,29,20,64,32,1,12
71,11,15,74,65,39,7,26,23,14,41,43,1,13
73,12,2,73,67,36,196,37,25,11,23,50,0,2
67,18,27,67,63,39,160,27,24,16,33,55,1,14
77,15,29,77,74,39,144,30,19,16,42,35,1,17
48,45,28,68,50,21,175,17,43,45,53,42,1,2
73,19,25,81,71,30,89,21,15,17,42,26,0,13
74,11,32,74,75,30,82,35,22,12,39,60,1,12
76,15,15,76,73,35,83,35,23,13,25,43,1,11
54,26,13,67,50,34,16,19,30,27,61,28,1,13
79,12,25,79,71,37,184,30,22,14,36,44,1,13
52,24,19,71,44,31,197,18,30,25,63,32,1,14
76,23,15,76,68,40,123,28,12,19,42,40,1,13
55,23,13,67,46,33,19,18,38,30,41,26,1,13
64,17,32,69,57,30,146,22,26,22,42,52,1,13
64,13,24,64,61,37,104,30,34,15,30,35,1,12
52,26,19,68,43,23,197,19,28,22,64,26,1,2
68,15,38,73,67,40,43,23,46,20,27,13,1,12
52,18,13,68,46,18,197,19,32,27,62,28,1,13
64,14,19,64,53,36,175,38,23,15,38,54,1,14
58,23,13,58,58,27,161,33,32,37,56,23,1,2
71,14,34,71,67,34,1,34,29,17,30,32,1,12
73,11,8,77,67,41,83,25,23,21,33,28,1,15
68,20,36,68,64,36,163,33,33,11,40,52,1,2
57,19,13,67,52,33,22,17,29,22,60,26,1,14
73,20,40,74,72,39,50,27,30,14,36,41,1,15
52,19,28,63,43,21,161,18,35,23,61,33,1,10
51,21,28,64,44,26,161,18,33,29,66,28,1,11
47,17,28,61,49,19,161,16,43,39,51,38,1,10
52,22,28,74,40,28,11,16,17,21,42,32,1,12
75,13,36,80,71,30,122,25,28,11,41,63,1,15
60,15,13,68,50,36,67,22,18,16,42,32,1,13
74,13,8,74,68,45,52,29,23,15,23,41,1,15
67,18,15,72,54,35,187,22,19,21,43,59,1,11
63,22,24,72,55,33,137,21,12,22,42,26,0,13
78,18,8,78,73,37,183,29,13,22,29,56,1,14
50,18,28,71,48,28,161,17,34,30,63,32,1,12
80,27,21,80,71,35,18,28,17,13,39,15,1,15
73,8,15,74,72,50,51,28,17,15,37,48,1,17
59,22,13,61,57,33,32,26,16,22,45,23,1,12
61,22,27,65,47,37,70,24,44,45,64,25,1,13
50,21,28,62,49,26,147,19,42,38,60,45,1,12
79,12,29,79,77,40,173,32,22,16,43,37,1,15
66,13,24,66,58,32,137,33,22,30,48,44,1,13
72,15,2,72,70,25,8,29,34,15,24,56,1,2
70,10,34,70,69,31,1,31,18,12,44,31,1,12
52,24,28,66,47,26,186,16,35,25,55,29,1,2
68,14,38,69,66,21,185,27,33,20,31,46,1,12
73,11,21,76,60,33,117,25,19,16,45,60,1,12
50,26,28,65,42,22,161,18,30,25,63,28,1,11
53,21,28,61,49,38,186,20,33,28,59,32,1,16
66,12,19,66,72,34,146,31,12,22,39,49,0,11
51,20,28,64,42,27,161,17,29,31,63,34,1,2
66,17,24,72,63,26,178,23,26,15,37,35,1,14
75,16,40,77,74,43,118,26,33,19,30,49,1,17
63,26,2,77,56,33,168,20,23,25,38,34,1,16
52,25,13,69,48,24,197,18,29,23,56,31,1,2
80,17,29,80,77,30,10,32,21,15,33,43,1,15
82,13,35,85,79,39,59,25,24,10,45,45,1,13
67,10,8,67,69,31,160,30,16,10,44,42,1,14
63,12,32,64,54,39,99,29,12,11,55,55,1,15
73,15,2,76,71,36,117,25,32,12,32,47,1,15
52,24,28,65,41,33,175,17,32,26,64,30,1,11
55,21,13,62,47,36,16,23,35,26,59,33,1,13
72,12,15,73,66,47,82,27,19,12,30,61,1,17
62,13,24,62,45,40,58,32,48,15,50,50,1,15
82,12,21,82,79,40,23,34,23,11,42,53,1,16
75,17,2,75,68,40,174,38,23,18,31,49,1,15
69,18,34,69,67,30,181,32,19,14,24,19,1,11
80,13,25,85,81,42,31,23,21,16,32,65,1,14
74,20,40,76,76,28,86,26,22,19,30,59,1,13
79,10,21,79,75,31,184,29,18,15,34,46,1,14
48,28,28,62,46,28,161,19,33,51,57,37,1,2
48,50,13,70,51,16,175,16,42,42,58,45,1,11
69,14,34,69,72,31,190,29,15,13,38,46,1,12
68,13,24,68,57,38,178,29,30,11,22,42,1,13
77,11,15,77,71,26,172,29,21,13,33,38,1,1
67,11,27,67,58,31,160,27,30,13,41,47,1,15
74,13,8,76,64,35,86,26,22,16,45,49,1,13
63,14,28,83,62,33,155,16,22,19,27,38,1,13
50,18,19,58,51,22,138,22,34,25,55,28,0,11
50,17,28,64,41,29,161,19,33,22,53,54,1,2
48,52,19,60,50,16,147,18,46,41,53,41,1,1
70,12,36,74,72,27,4,26,23,14,54,37,1,11
73,11,21,73,66,43,44,33,35,15,29,40,1,14
74,14,8,74,68,29,51,27,14,13,34,45,1,12
73,13,25,75,70,36,51,27,24,14,33,30,1,14
47,24,28,59,46,19,138,16,35,21,48,32,1,2
49,58,19,64,48,16,175,16,42,37,51,45,1,8
77,21,29,79,72,33,183,26,17,20,27,61,1,13
74,17,8,77,70,26,87,26,13,14,33,30,1,12
78,16,15,81,66,37,184,27,24,18,18,49,1,13
84,11,25,85,84,46,73,27,24,15,32,42,1,16
73,19,25,73,71,39,47,30,20,17,28,53,1,13
70,4,36,71,60,35,2,27,28,9,32,33,1,16
67,11,34,67,58,32,142,34,20,10,59,23,1,13
74,18,38,75,76,21,86,24,32,15,30,47,0,10
72,13,36,72,72,29,7,31,23,12,35,65,1,13
62,20,0,77,63,35,0,18,24,14,39,52,1,10
53,18,13,70,49,24,16,19,29,30,62,33,1,13
52,17,19,66,51,17,186,17,36,24,64,31,0,2
65,17,32,67,61,45,149,28,24,13,32,39,1,14
72,12,32,74,69,38,44,26,24,21,36,62,1,13
48,22,19,62,43,25,161,18,31,20,56,31,1,11
73,10,40,73,67,35,44,33,20,14,44,54,1,13
70,16,8,70,70,33,2,28,18,14,37,27,1,12
79,19,25,82,73,36,10,25,23,13,37,35,1,15
51,15,24,54,44,17,138,25,27,26,63,43,1,2
78,13,29,79,70,44,194,28,33,20,29,44,1,18
78,11,25,78,74,29,183,30,21,16,34,55,1,17
48,50,28,59,47,21,147,16,48,47,59,47,1,11
70,12,33,71,68,20,2,27,19,13,41,55,1,2
51,20,19,68,48,26,175,17,31,23,56,27,0,12
74,16,2,75,72,32,83,27,26,12,34,58,1,13
58,25,13,67,61,21,38,21,23,21,52,25,1,2
46,21,19,66,44,18,161,17,30,53,33,32,1,1
69,14,32,69,66,20,137,36,36,25,23,48,1,2
70,19,34,70,63,38,2,28,21,11,35,31,1,17
74,6,36,74,67,36,51,30,34,12,38,22,1,16
81,11,29,81,75,33,18,32,24,13,30,62,1,13
52,23,28,66,41,32,186,17,31,35,56,34,1,13
54,23,27,68,50,31,28,20,30,24,55,35,1,14
73,13,15,73,71,37,48,28,18,14,39,47,1,15
82,10,33,82,75,33,36,29,23,10,31,46,1,13
76,12,2,81,74,27,172,23,22,12,32,50,1,13
59,15,28,60,52,29,25,27,35,20,61,38,1,12
52,23,28,66,41,31,197,18,33,24,58,31,1,11
69,16,32,80,59,38,6,21,22,20,28,51,1,14
54,19,13,68,47,34,22,18,38,27,52,30,1,15
65,13,19,65,62,27,32,37,21,13,43,37,1,2
75,16,21,80,72,33,124,24,33,19,30,45,1,13
76,15,8,82,76,36,172,23,20,20,34,51,1,15
65,14,13,75,67,30,180,21,25,13,40,41,1,12
77,17,8,77,75,27,122,34,22,18,40,30,0,15
70,12,34,70,64,32,2,28,31,18,34,48,1,11
66,12,19,67,54,35,160,28,23,28,52,20,1,15
70,14,40,79,69,28,8,22,24,19,44,40,1,13
73,16,27,81,63,31,89,22,24,15,33,51,1,15
68,17,27,68,68,39,174,30,19,18,30,50,1,14
59,21,24,66,48,42,41,20,39,26,33,27,1,16
50,15,28,70,48,26,161,17,26,26,57,33,1,2
57,15,28,65,49,45,22,19,32,20,61,32,1,16
74,14,33,74,66,31,52,29,33,14,31,38,1,12
71,13,32,71,75,30,4,28,21,12,31,48,1,12
62,19,24,72,64,31,127,20,41,17,34,24,1,11
54,20,13,63,54,39,11,21,33,25,54,28,1,15
81,12,29,84,78,35,36,26,22,11,38,41,1,16
69,11,2,75,65,37,2,23,21,10,37,40,1,12
69,14,27,69,62,35,99,37,26,17,36,47,0,13
54,14,28,63,49,33,11,21,34,32,71,21,1,13
49,23,13,65,44,31,161,17,32,29,60,26,1,11
68,12,40,68,65,37,178,29,23,17,45,32,1,14
53,17,28,63,41,26,175,18,45,30,49,26,1,12
49,16,28,72,47,24,161,16,43,35,55,26,0,11
66,17,19,70,65,30,168,25,19,17,31,33,1,11
50,22,13,67,42,26,161,18,27,24,62,30,1,12
67,16,2,77,65,31,43,22,23,20,32,42,1,12
67,13,32,67,71,25,99,36,23,14,21,42,1,11
65,14,28,65,52,34,133,30,22,24,31,45,0,13
66,14,40,73,62,33,180,23,34,11,34,30,0,13
67,17,27,68,59,42,174,26,38,13,23,53,1,14
73,13,38,77,73,43,84,24,22,14,37,50,1,16
80,11,25,82,78,33,26,26,17,19,32,41,1,13
64,13,24,64,55,30,104,30,19,14,42,51,1,12
51,18,13,64,48,30,175,19,34,23,56,30,1,13
81,13,21,81,69,33,23,31,23,11,31,37,1,14
69,29,24,76,65,39,2,22,20,17,42,32,1,15
68,12,27,71,64,30,198,24,22,15,42,33,1,2
75,18,2,83,66,21,144,20,10,17,44,33,1,13
67,20,34,67,62,26,155,31,15,12,52,38,1,11
51,20,19,66,44,25,175,18,31,29,61,30,1,13
66,11,19,70,62,29,174,23,20,13,29,45,1,13
72,16,36,73,69,33,82,27,12,14,25,49,1,11
75,18,2,80,61,31,122,25,23,20,31,50,1,14
72,20,34,75,66,32,46,24,9,8,52,41,0,14
81,13,25,81,73,44,17,34,22,14,31,53,1,13
67,18,8,71,53,37,181,25,31,19,31,41,1,15
70,14,15,74,65,30,4,25,27,12,44,36,1,12
71,13,40,71,69,29,3,30,32,11,32,49,1,12
79,13,15,79,76,25,173,32,12,19,34,51,1,11
76,14,15,76,74,29,120,27,21,13,35,25,1,13
68,12,32,68,67,28,152,34,17,11,43,30,1,2
77,6,2,89,64,33,202,17,10,14,40,45,1,15
70,16,32,75,68,31,5,23,27,15,42,33,1,15
68,11,36,68,66,41,163,33,25,10,38,35,0,14
75,10,8,75,75,33,83,32,25,12,32,58,0,13
65,14,24,66,74,29,146,29,21,25,32,34,1,15
53,17,24,65,41,35,11,20,29,40,57,27,1,14
66,14,32,68,60,45,160,27,22,15,34,44,1,14
50,26,13,63,46,18,147,17,38,49,66,33,0,10
59,6,28,64,60,34,38,22,20,9,44,35,1,13
76,11,33,76,73,43,90,33,31,12,30,41,1,17
52,24,28,67,45,29,197,18,29,25,58,28,1,12
72,13,40,82,67,30,117,21,17,19,42,28,1,15
60,14,19,65,48,33,61,22,30,29,41,22,0,11
73,15,8,73,75,35,9,34,22,12,34,47,1,14
67,14,24,67,63,34,152,32,22,19,38,47,1,12
73,14,0,73,68,46,0,31,28,14,30,53,0,15
68,13,32,70,62,40,189,26,32,21,34,46,1,14
82,14,29,82,77,37,34,28,12,13,28,44,1,13
46,40,19,46,47,26,105,27,46,44,30,43,1,9
66,20,24,68,58,34,160,27,21,14,35,33,1,13
80,14,25,80,80,38,17,31,20,13,22,38,1,14
75,13,13,82,74,42,158,22,29,14,38,40,1,16
73,14,15,73,76,36,48,29,20,15,31,35,1,15
73,16,13,80,69,31,87,23,23,20,37,58,1,13
69,18,2,69,66,36,187,27,21,13,40,35,1,15
53,15,28,63,47,28,197,20,27,28,64,26,1,13
69,12,19,69,65,36,99,37,21,16,20,48,1,11
76,13,15,76,75,28,86,34,35,11,43,49,1,12
70,17,38,70,69,25,1,31,22,14,38,36,1,11
75,14,21,75,73,35,83,32,14,13,36,32,0,13
65,11,19,65,64,33,133,31,33,12,30,63,1,11
68,15,19,81,65,31,5,20,23,17,44,65,1,13
77,11,8,77,71,39,158,32,20,16,38,40,1,15
67,8,19,67,70,41,142,34,22,12,34,32,1,14
71,8,24,71,76,37,2,33,24,7,28,52,1,11
73,18,27,73,73,29,45,32,23,15,25,51,1,11
77,12,36,77,73,36,2,39,24,21,22,51,1,2
52,56,19,74,46,31,16,17,53,44,34,35,1,14
68,15,34,68,69,33,168,31,23,14,44,53,1,14
59,16,28,59,65,47,22,27,26,20,64,29,0,12
62,14,13,62,47,30,61,31,35,23,33,54,1,2
72,15,40,75,60,30,44,27,29,12,38,12,1,12
70,12,24,70,64,31,190,34,20,11,36,45,1,13
80,10,2,80,71,37,121,37,20,12,28,34,1,12
68,21,24,68,69,34,174,27,20,19,43,66,1,13
76,11,21,76,72,38,46,36,18,14,31,40,1,15
66,13,19,68,67,41,160,27,19,14,40,31,1,13
51,17,13,58,50,24,147,22,29,21,47,33,1,11
70,14,2,70,70,33,199,33,28,12,30,29,1,12
70,16,0,72,64,22,0,24,15,23,39,19,1,11
63,18,19,66,56,36,104,23,20,21,39,46,1,15
54,18,28,64,39,27,197,19,40,27,49,36,1,12
68,12,40,68,65,36,174,30,23,13,29,44,0,15
73,20,15,79,68,28,86,24,17,14,35,64,0,12
71,20,36,71,75,33,2,32,15,14,33,45,1,13
66,19,27,67,68,36,155,27,33,14,32,48,0,13
70,8,8,70,71,39,199,33,14,19,38,46,1,13
70,13,2,70,64,26,190,34,15,13,32,24,0,11
69,17,2,69,68,38,185,31,25,19,37,41,0,14
64,15,19,71,62,26,149,23,18,19,41,24,1,2
74,13,15,80,65,31,143,22,21,19,24,58,1,14
61,18,19,66,60,39,70,24,19,15,41,50,1,12
78,13,15,78,75,43,126,35,16,15,32,48,1,15
72,16,2,74,68,29,82,27,23,15,26,46,1,11
76,11,33,80,67,41,144,26,25,15,30,38,1,16
73,14,15,73,71,31,47,30,22,12,20,38,1,12
69,11,13,76,65,36,2,23,17,12,35,45,1,13
71,12,2,86,72,37,52,18,18,20,34,62,1,14
82,17,25,82,77,41,31,30,22,18,29,60,0,16
74,10,21,76,68,34,86,26,23,19,35,35,1,14
71,18,2,71,64,32,199,35,20,20,34,36,1,13
74,11,8,74,78,22,50,31,13,14,38,58,0,12
49,18,28,64,43,31,161,16,29,20,62,28,1,13
70,20,8,75,62,31,5,25,22,18,34,49,1,14
72,17,27,78,66,25,48,21,18,13,42,48,1,13
70,13,32,80,63,31,9,22,24,13,38,60,1,13
71,12,15,71,66,41,1,34,22,11,33,45,1,15
66,12,19,70,58,29,174,24,29,26,30,38,1,11
62,17,19,62,61,46,67,29,17,14,40,49,1,15
67,19,21,77,60,40,43,21,21,19,48,24,1,15
79,10,39,80,70,31,195,27,32,12,29,40,1,11
75,8,8,75,72,39,83,32,21,9,41,71,1,14
66,16,19,69,62,37,163,27,19,21,40,14,1,13
48,17,28,67,48,18,161,16,29,26,59,33,1,1
76,11,15,76,70,42,122,29,14,14,34,37,1,17
50,16,19,60,45,28,147,20,27,24,54,27,1,2
67,14,27,67,63,26,152,32,16,12,43,24,1,11
67,11,32,70,65,32,180,26,25,13,38,48,0,12
48,17,28,61,45,26,147,17,28,29,61,27,1,2
47,22,13,63,36,24,161,19,32,25,61,32,1,1
66,15,19,66,59,46,104,35,15,20,39,10,1,15
65,15,8,79,62,28,1,20,27,20,31,35,1,16
66,19,34,70,65,24,168,25,21,18,37,62,1,12
70,13,27,70,66,39,1,31,21,11,30,58,1,15
70,11,15,78,57,37,7,23,18,16,50,46,1,15
74,10,25,76,72,42,86,28,11,12,42,45,1,17
75,14,21,75,70,40,52,33,18,13,32,14,1,16
53,17,28,70,45,21,11,17,46,45,65,24,1,14
59,15,19,65,57,26,41,24,38,28,31,36,1,2
69,19,19,77,58,32,3,23,32,21,35,33,1,11
74,14,21,78,71,31,90,24,17,15,27,39,1,13
45,34,19,63,44,16,161,17,46,47,50,42,1,1
66,19,19,73,60,39,180,23,21,16,20,42,1,12
74,13,8,74,74,29,50,31,13,13,30,36,1,12
76,12,2,79,77,27,144,24,23,11,43,45,1,13
66,13,32,73,63,31,180,22,26,25,34,51,1,13
80,10,33,81,80,24,23,27,22,12,32,39,1,13
61,15,19,61,55,21,35,32,30,14,30,18,1,11
70,13,2,70,68,31,1,30,20,20,33,57,1,12
